BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
1,1678,1702,25,143615536,145222792,143,1.27593
26,26419,26443,25,21870752,23876476,21,0.70223
23,24858,24882,25,47198837,48910189,47,0.59716
14,17123,17147,25,25698286,27575294,25,0.5758
10,12987,13011,25,44556318,46151655,44,0.56715
7,9268,9292,25,42052923,43884451,42,0.49108
19,21591,21615,25,34836416,36437188,34,0.48427
23,24911,24935,25,50688170,51991897,50,0.42541
3,4029,4053,25,64012709,65743652,64,0.42474
18,20611,20635,25,10994466,12784439,10,0.42215
9,11641,11665,25,25793691,28400169,25,0.41337
10,12696,12720,25,16569032,18287420,16,0.40165
25,26150,26174,25,40862647,42851121,40,0.39468
6,8055,8079,25,57947092,60984644,57,0.38613
17,19687,19711,25,9392845,10703771,9,0.38602
21,23033,23057,25,18100136,19983053,18,0.38221
4,5096,5120,25,25887348,27560851,25,0.37686
23,24794,24818,25,42357362,44332733,42,0.37674
19,21863,21887,25,54645063,56244442,54,0.35805
10,13126,13150,25,55510249,57518113,55,0.35142
9,11393,11417,25,2934964,5045079,2,0.34781
8,10174,10198,25,10545968,13269109,10,0.34762
11,13829,13853,25,7559695,9016028,7,0.33929
3,3551,3575,25,15145012,18607477,15,0.33862
5,6913,6937,25,75417666,77095345,75,0.33284
24,25553,25577,25,54299083,56564480,54,0.32407
14,17150,17174,25,27875890,30275865,27,0.32006
15,18407,18431,25,62002976,64214143,62,0.31156
22,24270,24294,25,56943056,58748602,56,0.30392
14,17081,17105,25,22189056,24057354,22,0.30041
3,4619,4643,25,108103203,109702946,108,0.29836
25,25805,25829,25,14110867,15539265,14,0.29567
15,18304,18328,25,53041839,54995188,53,0.29534
4,5304,5328,25,44671762,46205276,44,0.29151
21,22990,23014,25,14127028,16504551,14,0.28851
1,30,54,25,2524748,3913742,2,0.28538
2,2354,2378,25,34679700,37358592,34,0.28469
18,20530,20554,25,5473290,7014208,5,0.27983
2,2154,2178,25,21246316,23091680,21,0.278
27,27186,27210,25,34943234,36342691,34,0.27739
19,21308,21332,25,10426372,13154786,10,0.27729
12,15444,15468,25,52767067,53986983,52,0.27493
27,26978,27002,25,17918325,19464406,17,0.27279
5,7274,7298,25,112521878,114499520,112,0.27206
5,7144,7168,25,102174236,105189569,102,0.26862
18,20569,20593,25,8234025,9978547,8,0.26589
10,12922,12946,25,38750938,41203784,38,0.26257
1,687,711,25,59824412,61508119,59,0.26149
7,9877,9901,25,97772240,100226236,97,0.25927
23,24886,24910,25,49135538,50599646,49,0.25806
6,7879,7903,25,43303952,45052429,43,0.25744
14,17488,17512,25,62650972,64151328,62,0.2559
17,19898,19922,25,28338411,30360942,28,0.25442
13,16729,16753,25,76932968,78184563,76,0.25406
19,21739,21763,25,45997313,48050643,45,0.2537
7,9298,9322,25,44490836,46626888,44,0.2535
16,19524,19548,25,77825967,79695579,77,0.25319
9,11687,11711,25,30790689,32430302,30,0.25314
21,23122,23146,25,25274580,27506924,25,0.25175
12,15633,15657,25,68657690,70119984,68,0.25173
1,435,459,25,39653311,41067306,39,0.24616
16,19429,19453,25,71886071,73332361,71,0.24337
7,9125,9149,25,31601869,33398977,31,0.2426
2,1891,1915,25,189886,1406013,0,0.24153
19,21660,21684,25,40108101,42252751,40,0.24127
23,24765,24789,25,40631438,41992435,40,0.23971
2,2277,2301,25,29509798,31050929,29,0.23797
18,20640,20664,25,13238432,16693956,13,0.23567
16,18898,18922,25,25000153,27572128,25,0.23537
28,27495,27519,25,14626377,16097772,14,0.23523
4,6117,6141,25,114975718,116666797,114,0.23502
27,26945,26969,25,15816386,17297967,15,0.23322
22,24314,24335,22,60243916,61258859,60,0.23277
13,16264,16288,25,39545522,41195909,39,0.2317
1,1703,1727,25,145280015,147141657,145,0.23092
14,17546,17570,25,67963582,70440306,67,0.22871
3,4274,4298,25,83599565,85355582,83,0.22861
17,19655,19679,25,6695956,8632882,6,0.2268
2,1957,1981,25,4650209,6183129,4,0.22605
25,26113,26137,25,38037275,39992746,38,0.22553
22,24243,24267,25,55448106,56790940,55,0.22491
10,12626,12650,25,12486527,13641088,12,0.22415
20,22835,22859,25,69690852,71117109,69,0.22398
24,25615,25639,25,60058862,61918390,60,0.22364
3,4379,4403,25,90202355,91877739,90,0.22275
24,25430,25454,25,41474124,43919738,41,0.22251
8,10880,10904,25,74373729,76507379,74,0.222
