BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
24,25245,25269,25,27444828,28907154,27,0.78305
3,4011,4035,25,62668669,64428546,62,0.72701
24,25334,25358,25,33581573,35667926,33,0.64056
2,1964,1988,25,5037866,7125831,5,0.56064
5,7243,7267,25,110320607,112045991,110,0.55124
2,1922,1946,25,1926143,3860379,1,0.53673
11,14573,14597,25,73014799,75760570,73,0.45942
26,26498,26522,25,28368749,29896827,28,0.44665
6,7521,7545,25,11708937,13318510,11,0.42463
26,26463,26487,25,26058953,27419209,26,0.41565
28,27799,27823,25,40343865,41996812,40,0.40521
11,14363,14387,25,51893364,55531725,51,0.4023
6,8602,8626,25,107882431,109282748,107,0.39487
3,3551,3575,25,15145012,18607477,15,0.38839
1,773,797,25,65624310,67814251,65,0.38657
9,11394,11418,25,2981577,5079903,2,0.36904
1,1257,1281,25,109079423,110781251,109,0.36681
24,25025,25049,25,6860164,8293809,6,0.36665
1,805,829,25,68227488,70481556,68,0.36411
6,8176,8200,25,69026906,71910076,69,0.36114
19,21939,21963,25,59360869,60920828,59,0.35797
5,6432,6456,25,20609872,23483262,20,0.35791
9,12107,12131,25,71450748,74702101,71,0.34082
5,6920,6944,25,75933509,78158838,75,0.33971
13,16266,16290,25,39602766,41414256,39,0.33441
3,4533,4557,25,101785952,103268281,101,0.33378
15,17810,17834,25,11395733,13828128,11,0.33221
5,6548,6572,25,33374776,36122701,33,0.32849
17,19669,19693,25,7756498,9753430,7,0.3257
9,12205,12229,25,82355820,83837068,82,0.32547
26,26195,26219,25,3308703,5050225,3,0.32025
18,20609,20633,25,10890595,12455560,10,0.30931
21,22990,23014,25,14127028,16504551,14,0.30907
11,13820,13844,25,7214239,8567411,7,0.3023
6,7791,7815,25,35922378,38825835,35,0.30127
18,20874,20898,25,34666281,36895563,34,0.30125
22,23831,23855,25,16470040,18247196,16,0.29845
1,174,198,25,16923285,19778380,16,0.29835
15,18154,18178,25,38251520,40767236,38,0.29329
27,26945,26969,25,15816386,17297967,15,0.28808
9,11642,11666,25,25852948,28538817,25,0.28178
27,27183,27207,25,34731324,36155097,34,0.28161
3,4624,4648,25,108355081,110014389,108,0.28048
1,723,747,25,62344691,64077996,62,0.27966
27,27237,27261,25,38025744,39783292,38,0.27642
26,26404,26428,25,20444634,22557427,20,0.27585
1,983,1007,25,84424501,86910584,84,0.2689
23,24708,24732,25,34231434,37063747,34,0.26388
26,26267,26291,25,9195089,10995721,9,0.26354
11,14538,14562,25,69634769,72159929,69,0.26322
5,6604,6628,25,39720278,41913821,39,0.26195
6,8495,8519,25,100428424,101749615,100,0.25892
14,16908,16932,25,7542584,9606819,7,0.25843
4,6065,6089,25,111047303,112594246,111,0.25807
20,22050,22074,25,4145679,5347594,4,0.25778
25,26149,26173,25,40851475,42768470,40,0.25773
2,2815,2839,25,78280305,80426417,78,0.25702
1,34,58,25,2749920,4282516,2,0.25484
19,21585,21609,25,34319757,36058250,34,0.25041
23,24446,24470,25,10688252,12548841,10,0.24966
4,5302,5326,25,44570670,46084089,44,0.24874
23,24908,24932,25,50388461,51746394,50,0.24776
17,19579,19603,25,562366,2904301,0,0.24715
20,22372,22396,25,33336375,35334580,33,0.24634
23,24803,24827,25,42999087,44897933,42,0.24276
11,14405,14429,25,57548472,60150644,57,0.24127
2,2292,2316,25,30456734,31927369,30,0.24118
5,6403,6427,25,15258458,19531689,15,0.23981
28,27341,27365,25,77680,3637555,0,0.23876
28,27831,27855,25,42376459,43815607,42,0.23797
23,24481,24505,25,13423541,14926099,13,0.23702
11,14289,14313,25,44967763,47116171,44,0.23273
27,27060,27084,25,24273840,26096787,24,0.23167
5,6893,6917,25,74062827,75684520,74,0.23122
10,13106,13130,25,53351901,55751369,53,0.23096
1,947,971,25,81656974,83154570,81,0.23066
20,22415,22439,25,36957716,38815873,36,0.22762
14,17138,17162,25,26800529,29161409,26,0.22548
7,9194,9218,25,37150427,38879723,37,0.22521
2,3199,3223,25,121992956,123795837,121,0.22495
1,120,144,25,9900095,14260986,9,0.22278
19,21864,21888,25,54674498,56300082,54,0.22113
20,22573,22597,25,50676182,52674980,50,0.21942
12,15385,15409,25,49006756,50676062,49,0.21837
13,16102,16126,25,25254394,27013737,25,0.21793
21,23269,23293,25,39001139,41188230,39,0.21582
5,6292,6316,25,5883594,7674802,5,0.21449
3,4456,4480,25,96729115,98306933,96,0.2138
8,10918,10942,25,77432453,79414861,77,0.21181
15,18558,18582,25,74237858,75863003,74,0.21091
28,27399,27423,25,6575192,8080087,6,0.21063
1,539,563,25,46595049,48726549,46,0.20991
12,15807,15831,25,88319342,90243573,88,0.20962
6,8213,8237,25,72969608,74434558,72,0.20846
14,17434,17458,25,58203661,60269059,58,0.20814
19,21416,21440,25,19373322,21686395,19,0.20678
