BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
26,26404,26428,25,20444634,22557427,20,1.12001
2,3006,3030,25,106526130,108369627,106,0.86018
3,4379,4403,25,90202355,91877739,90,0.64309
4,5592,5616,25,69158293,71356324,69,0.60705
5,6926,6950,25,76479355,78886080,76,0.58191
4,5273,5297,25,41610894,44177870,41,0.57145
10,12981,13005,25,44255052,45687660,44,0.48993
1,22,46,25,1782724,3343059,1,0.48557
12,15444,15468,25,52767067,53986983,52,0.4644
29,28320,28344,25,40369589,42190604,40,0.43395
1,134,158,25,11635104,15646164,11,0.42164
13,16729,16753,25,76932968,78184563,76,0.40423
14,17204,17228,25,33026716,35473110,33,0.40225
22,23831,23855,25,16470040,18247196,16,0.40035
10,12638,12662,25,13040145,14063148,13,0.38983
9,11393,11417,25,2934964,5045079,2,0.37809
26,26189,26213,25,2648036,4600968,2,0.36582
19,21599,21623,25,35528889,36915204,35,0.3606
1,1129,1153,25,97746135,99526306,97,0.36049
10,13091,13115,25,52506582,54485911,52,0.35975
25,26150,26174,25,40862647,42851121,40,0.35747
23,24850,24874,25,46747357,48397375,46,0.35201
5,6794,6818,25,63983082,67408071,63,0.35089
7,9704,9728,25,81206362,83081211,81,0.34436
26,26472,26496,25,26547375,28263452,26,0.33967
10,12577,12601,25,7791755,10761181,7,0.32804
27,26978,27002,25,17918325,19464406,17,0.32704
22,24311,24335,25,59984067,61258859,59,0.32504
8,11275,11299,25,106174871,108437689,106,0.31708
10,13334,13358,25,77105887,79496312,77,0.31643
11,14176,14200,25,32954702,35473575,32,0.31433
23,24911,24935,25,50688170,51991897,50,0.31387
1,1204,1228,25,103623793,106365182,103,0.31023
6,8035,8059,25,55616565,58473731,55,0.30237
2,3098,3122,25,113442348,114679971,113,0.3018
21,23091,23115,25,22215439,24278877,22,0.30156
25,26121,26145,25,38856905,40553104,38,0.29674
8,10899,10923,25,76231601,77877611,76,0.28912
9,11993,12017,25,59519479,61128248,59,0.28874
3,3654,3678,25,26914757,29627982,26,0.28453
1,835,859,25,71229187,73404401,71,0.28178
8,10792,10816,25,65609180,68168243,65,0.27881
28,27466,27490,25,11897521,14442380,11,0.27865
25,25999,26023,25,30612098,32575148,30,0.2759
6,8238,8262,25,74513088,79150643,74,0.27286
28,27557,27581,25,19436357,21812748,19,0.27243
10,12691,12715,25,16162053,18041832,16,0.27214
15,17857,17881,25,16167972,18461961,16,0.27031
4,5722,5746,25,80545103,82643040,80,0.26905
12,15198,15222,25,27133552,29007255,27,0.26683
3,4467,4491,25,97533858,98978974,97,0.26433
7,9626,9650,25,74946127,76615793,74,0.26174
6,7516,7540,25,11447723,13116417,11,0.25837
23,24771,24795,25,40901750,42442804,40,0.25106
10,13060,13084,25,50251003,51827797,50,0.2472
3,3820,3844,25,42893462,45057762,42,0.24686
16,18758,18782,25,8939280,10770968,8,0.24559
28,27501,27525,25,15224521,16519850,15,0.24505
10,13391,13415,25,82030321,84239548,82,0.24473
10,12924,12948,25,38884419,41389231,38,0.24414
3,4350,4374,25,88864456,89918282,88,0.24319
5,6374,6398,25,11800467,15024272,11,0.24293
2,2831,2855,25,79846105,84373550,79,0.24148
10,13472,13496,25,87992789,89447461,87,0.24046
5,6288,6312,25,5605366,7271212,5,0.24003
12,15765,15789,25,85453952,87193223,85,0.23958
12,15399,15423,25,49964419,51555645,49,0.23692
5,7061,7085,25,91262694,94909330,91,0.23681
15,18123,18147,25,35661186,37856701,35,0.23643
11,14403,14427,25,57502540,59622185,57,0.23447
18,20756,20780,25,23762816,25653308,23,0.2344
12,15304,15328,25,38660049,44133597,38,0.23353
12,15804,15828,25,88162862,90101327,88,0.23224
24,25293,25317,25,30423964,32222225,30,0.23157
16,19152,19176,25,48426621,50670749,48,0.23011
3,3551,3575,25,15145012,18607477,15,0.22804
1,290,314,25,27181523,29696010,27,0.22391
21,23505,23529,25,62089501,63735024,62,0.22325
10,12782,12806,25,26173687,28172262,26,0.2219
5,6757,6781,25,60373086,62832681,60,0.22094
21,23473,23497,25,58966585,61180711,58,0.2207
19,21806,21830,25,51148913,52855192,51,0.21993
15,18043,18067,25,30373278,31803631,30,0.21968
8,10382,10406,25,30369356,32749041,30,0.21802
