BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
14,17102,17126,25,23853811,25857110,23,0.59797
19,21585,21609,25,34319757,36058250,34,0.55932
22,23835,23859,25,16696579,18391209,16,0.52085
24,25027,25051,25,7017169,8476559,7,0.52079
16,19152,19176,25,48426621,50670749,48,0.51083
16,19196,19220,25,52305937,54347701,52,0.49718
27,27295,27319,25,42518482,43901931,42,0.46781
16,19042,19066,25,36891801,38325971,36,0.46717
5,7051,7075,25,90003842,93920010,90,0.45798
9,12345,12369,25,93884361,95625955,93,0.45122
27,27186,27210,25,34943234,36342691,34,0.44383
1,175,199,25,16963232,19829143,16,0.44242
1,835,859,25,71229187,73404401,71,0.41691
25,26051,26075,25,34112565,35368558,34,0.3964
13,16626,16650,25,69124045,71271729,69,0.39329
15,17857,17881,25,16167972,18461961,16,0.39083
9,11869,11893,25,50102947,51529308,50,0.39032
3,3551,3575,25,15145012,18607477,15,0.38409
3,3882,3906,25,48313245,50804085,48,0.38309
24,25053,25077,25,8717068,10705866,8,0.377
10,13099,13123,25,52933550,54766746,52,0.37014
23,24868,24892,25,47786010,49307866,47,0.36417
10,12993,13017,25,44868505,46665928,44,0.36416
2,1906,1930,25,1066919,2814353,1,0.36279
15,18050,18074,25,30685947,32203235,30,0.35584
3,4012,4036,25,62689947,64442549,62,0.35522
17,20286,20310,25,62373110,64281632,62,0.35509
5,7139,7163,25,101788321,104923011,101,0.3548
2,3006,3030,25,106526130,108369627,106,0.35153
10,13678,13702,25,102849006,104136694,102,0.34236
1,1078,1102,25,93279488,95608009,93,0.33992
10,12557,12581,25,5934534,8255705,5,0.33147
26,26477,26501,25,26911622,28689705,26,0.32683
5,7082,7106,25,94645698,97490658,94,0.32571
4,6151,6175,25,117412387,119041474,117,0.32545
13,16269,16293,25,39961667,41952009,39,0.32437
27,27236,27260,25,37923186,39688231,37,0.31243
28,27347,27371,25,717380,4041876,0,0.31236
2,2277,2301,25,29509798,31050929,29,0.30207
1,946,970,25,81623098,83132079,81,0.29978
11,13828,13852,25,7540560,8978766,7,0.29923
1,145,169,25,14417802,16525498,14,0.29791
23,24805,24829,25,43088897,45048666,43,0.29021
1,1191,1215,25,102538612,104344681,102,0.28736
1,1793,1817,25,151858713,153624165,151,0.28667
12,15700,15724,25,79871469,81642369,79,0.28228
10,12770,12794,25,22056376,26826138,22,0.27947
11,13774,13798,25,4009903,5706329,4,0.27899
6,7654,7678,25,21034521,23148412,21,0.27824
11,13928,13952,25,14334520,16230481,14,0.27515
28,27806,27830,25,40957698,42322533,40,0.26338
4,5789,5813,25,85904999,87770622,85,0.26331
6,7516,7540,25,11447723,13116417,11,0.2617
21,22873,22897,25,3061993,6129342,3,0.26018
7,8915,8939,25,13526016,15921536,13,0.25997
16,19093,19117,25,42091498,44459269,42,0.25945
22,24265,24289,25,56711180,58347597,56,0.2592
22,23881,23905,25,20329458,22114742,20,0.25854
24,25334,25358,25,33581573,35667926,33,0.25744
3,3596,3620,25,21146877,23053518,21,0.25672
3,3720,3744,25,32944221,34847957,32,0.25544
12,15444,15468,25,52767067,53986983,52,0.25456
3,3762,3786,25,37005589,39978795,37,0.25008
27,26945,26969,25,15816386,17297967,15,0.24962
15,18137,18161,25,36950873,39096970,36,0.24803
5,7191,7215,25,107220093,108417126,107,0.24627
20,22112,22136,25,7601770,9078872,7,0.24372
16,19240,19264,25,56746817,58604549,56,0.24299
1,1678,1702,25,143615536,145222792,143,0.24178
5,7253,7277,25,111380409,112686649,111,0.24
15,17799,17823,25,9876776,12975036,9,0.23962
12,15268,15292,25,34262872,36335510,34,0.23389
10,13226,13250,25,65212580,68199588,65,0.23165
28,27392,27416,25,5818384,7464549,5,0.22706
14,16886,16910,25,5795431,7589670,5,0.22524
5,6240,6264,25,2517249,4211243,2,0.22338
28,27679,27703,25,29232773,32629221,29,0.2212
13,16694,16718,25,74391936,76078033,74,0.21849
5,6625,6649,25,41666974,43481128,41,0.21838
6,7410,7434,25,1950128,4049985,1,0.21824
19,21806,21830,25,51148913,52855192,51,0.21549
3,3924,3948,25,53363656,57173183,53,0.21424
3,4438,4462,25,95330250,97132442,95,0.20915
5,7112,7136,25,98338510,101518663,98,0.20866
