BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
19,21585,21609,25,34319757,36058250,34,0.91306
5,7051,7075,25,90003842,93920010,90,0.5888
24,25035,25059,25,7596334,9162928,7,0.57823
15,17861,17885,25,16416329,19025669,16,0.56433
16,19060,19084,25,37982355,40880683,37,0.56265
27,27294,27318,25,42466128,43851804,42,0.55794
22,23835,23859,25,16696579,18391209,16,0.50924
16,19207,19231,25,53554791,55689680,53,0.5021
9,11861,11885,25,49423844,51153579,49,0.49847
17,20264,20288,25,61248541,62504788,61,0.48117
9,12344,12368,25,93731471,95591202,93,0.47685
23,24805,24829,25,43088897,45048666,43,0.47293
8,10918,10942,25,77432453,79414861,77,0.46451
19,21806,21830,25,51148913,52855192,51,0.4439
2,1891,1915,25,189886,1406013,0,0.44151
14,17101,17125,25,23817572,25771436,23,0.43852
1,1204,1228,25,103623793,106365182,103,0.42763
25,26051,26075,25,34112565,35368558,34,0.41905
3,3596,3620,25,21146877,23053518,21,0.40818
17,19687,19711,25,9392845,10703771,9,0.39581
10,12557,12581,25,5934534,8255705,5,0.37906
5,7254,7278,25,111420622,112775479,111,0.37777
26,26195,26219,25,3308703,5050225,3,0.37486
19,21775,21799,25,48957541,50421201,48,0.37229
13,16145,16169,25,28913623,30878341,28,0.36575
12,15247,15271,25,31555734,34554241,31,0.36248
11,14573,14597,25,73014799,75760570,73,0.35605
10,13678,13702,25,102849006,104136694,102,0.35399
3,3725,3749,25,33367402,35210179,33,0.35154
28,27826,27850,25,42135043,43642378,42,0.34067
5,6893,6917,25,74062827,75684520,74,0.33989
13,16634,16658,25,69929079,71713558,69,0.33115
3,3553,3577,25,15425797,19048207,15,0.32023
1,1234,1258,25,106802833,109099488,106,0.31736
23,24860,24884,25,47353027,49030120,47,0.31223
15,18050,18074,25,30685947,32203235,30,0.30873
9,12477,12501,25,103700559,105587941,103,0.30606
19,21865,21889,25,54756421,56341205,54,0.30006
6,8631,8655,25,109719477,111025056,109,0.29859
2,2277,2301,25,29509798,31050929,29,0.29793
3,4674,4698,25,112062155,114191841,112,0.29493
28,27429,27453,25,8380329,10307792,8,0.29319
5,7192,7216,25,107242527,108524147,107,0.29295
1,112,136,25,8998063,11887794,8,0.29279
1,767,791,25,65276480,67331639,65,0.29211
1,824,848,25,69659023,72640881,69,0.2916
6,8601,8625,25,107742938,109209793,107,0.28764
4,5302,5326,25,44570670,46084089,44,0.28258
9,12045,12069,25,64130815,65738419,64,0.28183
16,19169,19193,25,50183192,51811400,50,0.27869
10,12528,12552,25,3343140,5540505,3,0.27777
27,27236,27260,25,37923186,39688231,37,0.2748
14,17346,17370,25,48890778,50874869,48,0.27353
7,8918,8942,25,13632174,16371434,13,0.27312
12,14998,15022,25,6581473,9851720,6,0.27124
5,6283,6307,25,5375156,6976839,5,0.27066
3,3879,3903,25,48207674,50341876,48,0.26887
16,19029,19053,25,36114564,37588148,36,0.26811
10,12677,12701,25,15262140,16819310,15,0.26591
17,20290,20314,25,62592605,64576912,62,0.26457
1,167,191,25,16452185,18508517,16,0.26435
26,26477,26501,25,26911622,28689705,26,0.26257
1,946,970,25,81623098,83132079,81,0.2621
5,7076,7100,25,94216856,96905414,94,0.25382
12,15138,15162,25,19063506,22664255,19,0.25053
3,3770,3794,25,38507659,40534231,38,0.25031
14,16886,16910,25,5795431,7589670,5,0.2493
1,1865,1889,25,156854530,158161585,156,0.24905
6,8030,8054,25,55384541,57306636,55,0.24784
27,27008,27032,25,20717328,22500067,20,0.24579
7,9617,9641,25,74416249,75789716,74,0.244
4,5070,5094,25,24066704,25836368,24,0.24378
3,4012,4036,25,62689947,64442549,62,0.2426
9,11783,11807,25,38456609,41209760,38,0.24193
10,13099,13123,25,52933550,54766746,52,0.23907
3,4278,4302,25,83856945,85498963,83,0.23679
20,22762,22786,25,64776245,66587451,64,0.23647
4,4848,4872,25,6696030,7942727,6,0.23203
11,13770,13794,25,3803359,5389716,3,0.2316
24,25381,25405,25,37313598,39181120,37,0.23003
20,22135,22159,25,9028131,11199953,9,0.22665
12,14953,14977,25,2387957,4147501,2,0.2248
11,14207,14231,25,36067752,38445947,36,0.22466
5,6426,6450,25,19494122,22943453,19,0.22416
14,17431,17455,25,57785040,59967665,57,0.22395
20,22056,22080,25,4425557,5701965,4,0.22353
5,7112,7136,25,98338510,101518663,98,0.2215
