BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
14,17111,17135,25,24524205,26542736,24,0.88798
19,21585,21609,25,34319757,36058250,34,0.68932
24,25035,25059,25,7596334,9162928,7,0.58739
16,19152,19176,25,48426621,50670749,48,0.55382
16,19196,19220,25,52305937,54347701,52,0.52361
27,27186,27210,25,34943234,36342691,34,0.51586
25,26051,26075,25,34112565,35368558,34,0.50427
16,19042,19066,25,36891801,38325971,36,0.49403
9,12345,12369,25,93884361,95625955,93,0.47284
9,11861,11885,25,49423844,51153579,49,0.46959
27,27295,27319,25,42518482,43901931,42,0.45955
13,16269,16293,25,39961667,41952009,39,0.44188
5,7051,7075,25,90003842,93920010,90,0.43917
22,23835,23859,25,16696579,18391209,16,0.43318
1,835,859,25,71229187,73404401,71,0.43072
3,4012,4036,25,62689947,64442549,62,0.42731
3,3879,3903,25,48207674,50341876,48,0.41777
13,16626,16650,25,69124045,71271729,69,0.41524
3,3551,3575,25,15145012,18607477,15,0.40233
10,12557,12581,25,5934534,8255705,5,0.38685
12,15700,15724,25,79871469,81642369,79,0.37382
1,175,199,25,16963232,19829143,16,0.36749
2,1906,1930,25,1066919,2814353,1,0.36691
15,18050,18074,25,30685947,32203235,30,0.36558
6,7653,7677,25,20946932,23017006,20,0.36512
5,7122,7146,25,99154068,102855072,99,0.36499
4,6151,6175,25,117412387,119041474,117,0.35472
15,17858,17882,25,16218152,18507545,16,0.35028
17,20286,20310,25,62373110,64281632,62,0.34892
1,1078,1102,25,93279488,95608009,93,0.34383
10,13099,13123,25,52933550,54766746,52,0.34288
1,1678,1702,25,143615536,145222792,143,0.33939
1,952,976,25,82007029,83458884,82,0.33189
2,2277,2301,25,29509798,31050929,29,0.32833
28,27347,27371,25,717380,4041876,0,0.32454
10,13678,13702,25,102849006,104136694,102,0.3225
23,24868,24892,25,47786010,49307866,47,0.31828
23,24805,24829,25,43088897,45048666,43,0.31494
22,24265,24289,25,56711180,58347597,56,0.31017
24,25060,25084,25,9216482,11159275,9,0.30935
18,21024,21048,25,46915673,48747276,46,0.30576
3,3720,3744,25,32944221,34847957,32,0.3041
27,27236,27260,25,37923186,39688231,37,0.30292
26,26195,26219,25,3308703,5050225,3,0.29846
1,1793,1817,25,151858713,153624165,151,0.29805
11,13770,13794,25,3803359,5389716,3,0.29643
26,26477,26501,25,26911622,28689705,26,0.29587
7,8915,8939,25,13526016,15921536,13,0.28995
11,13928,13952,25,14334520,16230481,14,0.28712
11,13823,13847,25,7322722,8713134,7,0.28432
10,12993,13017,25,44868505,46665928,44,0.28334
15,17803,17827,25,10700852,13306889,10,0.27607
14,16886,16910,25,5795431,7589670,5,0.27549
5,7082,7106,25,94645698,97490658,94,0.27534
24,24966,24990,25,2702058,3991319,2,0.27069
27,26945,26969,25,15816386,17297967,15,0.26702
13,16694,16718,25,74391936,76078033,74,0.2649
12,15268,15292,25,34262872,36335510,34,0.26294
28,27826,27850,25,42135043,43642378,42,0.26168
12,14993,15017,25,5924378,9273807,5,0.26092
1,1191,1215,25,102538612,104344681,102,0.25184
20,22112,22136,25,7601770,9078872,7,0.25161
16,19240,19264,25,56746817,58604549,56,0.25107
11,14777,14801,25,94446742,96816255,94,0.24973
3,3762,3786,25,37005589,39978795,37,0.24548
21,22873,22897,25,3061993,6129342,3,0.24121
2,3006,3030,25,106526130,108369627,106,0.2392
22,23896,23920,25,21431682,24078956,21,0.23702
3,3597,3621,25,21371931,23206319,21,0.23611
6,7684,7708,25,23617252,25556469,23,0.23374
28,27673,27697,25,28660577,31960726,28,0.23361
3,3511,3535,25,10660524,13635591,10,0.23335
16,19093,19117,25,42091498,44459269,42,0.23114
5,7253,7277,25,111380409,112686649,111,0.22873
3,4438,4462,25,95330250,97132442,95,0.22826
4,5789,5813,25,85904999,87770622,85,0.22754
20,22663,22687,25,58111344,59627852,58,0.22544
3,3924,3948,25,53363656,57173183,53,0.22501
16,19127,19151,25,46599711,48405692,46,0.22097
14,17346,17370,25,48890778,50874869,48,0.22041
24,25465,25489,25,45735897,47880145,45,0.21795
22,24053,24077,25,38902715,40726456,38,0.2167
15,18137,18161,25,36950873,39096970,36,0.21654
5,7191,7215,25,107220093,108417126,107,0.21606
1,991,1015,25,85294656,87664746,85,0.2143
2,1933,1957,25,3046092,4650209,3,0.21094
7,9029,9053,25,24014128,26155472,24,0.20999
21,22909,22933,25,7784939,9715283,7,0.20933
28,27392,27416,25,5818384,7464549,5,0.20848
1,1353,1377,25,118072379,119790569,118,0.20824
28,27624,27648,25,25986353,27455951,25,0.20816
1,135,159,25,11865992,15677492,11,0.2041
22,24183,24207,25,50047287,52294063,50,0.20382
3,4126,4150,25,70190874,72122900,70,0.20342
23,24719,24743,25,35706450,38105202,35,0.20255
8,10422,10446,25,34610579,36984776,34,0.20216
1,1653,1677,25,141903958,143567931,141,0.20182
7,8974,8998,25,19528939,21462645,19,0.20167
11,14208,14232,25,36088191,38512409,36,0.1999
9,12053,12077,25,64557321,66968533,64,0.19962
4,5057,5081,25,22549817,25048072,22,0.19909
25,25999,26023,25,30612098,32575148,30,0.19888
7,8863,8887,25,5567621,6698584,5,0.19838
7,9115,9139,25,30840149,32604367,30,0.19811
4,6107,6131,25,114302482,115775029,114,0.19628
18,20661,20685,25,16515915,18267940,16,0.1941
10,12770,12794,25,22056376,26826138,22,0.19303
14,17267,17291,25,41343032,44254668,41,0.19282
2,2010,2034,25,8833394,10617894,8,0.19169
8,11306,11330,25,108845583,111200914,108,0.19037
19,21308,21332,25,10426372,13154786,10,0.1896
25,25696,25720,25,4249133,6333623,4,0.18898
6,7410,7434,25,1950128,4049985,1,0.18749
19,21446,21470,25,22193401,23944091,22,0.18732
10,12922,12946,25,38750938,41203784,38,0.18717
17,20259,20283,25,60612635,62254497,60,0.18685
15,18289,18313,25,51528617,53757917,51,0.18648
15,18497,18521,25,68826891,70970216,68,0.18378
6,8143,8167,25,66209350,67721544,66,0.18262
11,13705,13729,25,189568,1703612,0,0.18225
5,6245,6269,25,2968571,4501932,2,0.1815
24,25334,25358,25,33581573,35667926,33,0.18054
29,27972,27996,25,8678652,10927214,8,0.18025
11,14807,14831,25,97199421,99774304,97,0.17971
12,15444,15468,25,52767067,53986983,52,0.1797
1,1045,1069,25,90242919,92308130,90,0.17898
4,5917,5941,25,96486926,99542142,96,0.17846
1,1235,1259,25,106881204,109136062,106,0.17826
23,24900,24924,25,49838717,51241585,49,0.17729
22,24233,24257,25,54776528,56285538,54,0.17659
3,4332,4356,25,87669013,89193591,87,0.17619
16,19406,19430,25,70107175,71944945,70,0.17613
26,26420,26444,25,21977581,23964078,21,0.17607
10,13226,13250,25,65212580,68199588,65,0.17545
12,15326,15350,25,43799317,46589464,43,0.17545
8,10918,10942,25,77432453,79414861,77,0.17529
20,22052,22076,25,4298545,5508730,4,0.17478
22,23863,23887,25,18730860,20591179,18,0.17468
13,16454,16478,25,56159653,57693460,56,0.1745
28,27596,27620,25,23422364,25421150,23,0.17441
19,21277,21301,25,8052163,9485862,8,0.17367
7,9188,9212,25,36599560,38674403,36,0.173
5,6899,6923,25,74382150,76286670,74,0.17259
6,7742,7766,25,30239801,32682527,30,0.1709
6,7517,7541,25,11521655,13145751,11,0.17066
28,27429,27453,25,8380329,10307792,8,0.17046
4,5097,5121,25,26066864,27604132,26,0.1703
24,25210,25234,25,23827359,26410826,23,0.1697
11,14459,14483,25,62732451,64742252,62,0.16959
27,27085,27109,25,26120366,28298862,26,0.16935
26,26243,26267,25,7568757,9195089,7,0.16933
5,6625,6649,25,41666974,43481128,41,0.16889
7,8828,8852,25,3161049,4729265,3,0.16857
19,21806,21830,25,51148913,52855192,51,0.16826
23,24446,24470,25,10688252,12548841,10,0.1677
11,13958,13982,25,16612478,18221603,16,0.16685
17,19698,19722,25,10014970,11419944,10,0.16684
2,2154,2178,25,21246316,23091680,21,0.16615
9,12477,12501,25,103700559,105587941,103,0.1646
15,18191,18215,25,42175075,43704584,42,0.16408
11,14900,14924,25,104293559,106308481,104,0.16392
1,701,725,25,60956897,62742180,60,0.16375
10,12694,12718,25,16432723,18230679,16,0.16316
1,1865,1889,25,156854530,158161585,156,0.16315
24,25171,25195,25,20082285,22099387,20,0.16273
10,13191,13215,25,60612673,64224480,60,0.16268
13,16189,16213,25,33201457,35614532,33,0.16206
2,2334,2358,25,33336950,35122342,33,0.16176
14,17176,17200,25,30361887,32231623,30,0.16162
3,4399,4423,25,91644794,93744226,91,0.16121
5,6962,6986,25,79770759,82878525,79,0.1612
24,25384,25408,25,37459437,39414051,37,0.16065
7,10002,10026,25,109522610,111259941,109,0.16057
