BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
26,26407,26431,25,20772573,22913016,20,1.54803
10,12984,13008,25,44417569,45941254,44,1.04067
9,11399,11423,25,3267709,5394763,3,0.75784
23,24858,24882,25,47198837,48910189,47,0.62907
4,5303,5327,25,44612810,46138975,44,0.55884
2,2279,2303,25,29699653,31112142,29,0.55217
23,24787,24811,25,41901234,43572857,41,0.54289
6,8055,8079,25,57947092,60984644,57,0.49197
7,9267,9291,25,41956061,43808593,41,0.48542
27,27186,27210,25,34943234,36342691,34,0.4794
10,12694,12718,25,16432723,18230679,16,0.46964
9,12338,12362,25,93144071,95194688,93,0.46777
11,13829,13853,25,7559695,9016028,7,0.45254
1,22,46,25,1782724,3343059,1,0.44225
8,10174,10198,25,10545968,13269109,10,0.42877
3,3594,3618,25,20773550,22706379,20,0.39178
4,5099,5123,25,26143428,27905593,26,0.38166
12,15444,15468,25,52767067,53986983,52,0.37298
13,16729,16753,25,76932968,78184563,76,0.37264
22,24266,24290,25,56765689,58458470,56,0.36168
23,24886,24910,25,49135538,50599646,49,0.356
1,1679,1703,25,143670630,145280015,143,0.35014
5,6794,6818,25,63983082,67408071,63,0.34819
26,26189,26213,25,2648036,4600968,2,0.34643
14,17130,17154,25,26196375,28201349,26,0.34631
28,27802,27826,25,40782405,42135043,40,0.33828
22,23834,23858,25,16661066,18358528,16,0.32696
3,4622,4646,25,108189998,109858507,108,0.32652
25,26150,26174,25,40862647,42851121,40,0.32502
19,21591,21615,25,34836416,36437188,34,0.32436
10,12565,12589,25,6643198,8873550,6,0.32385
6,7998,8022,25,52371211,54961725,52,0.32061
5,7277,7301,25,112686649,114621971,112,0.31991
27,26978,27002,25,17918325,19464406,17,0.31611
10,12626,12650,25,12486527,13641088,12,0.31595
18,20756,20780,25,23762816,25653308,23,0.30138
2,2347,2371,25,34118200,36393032,34,0.29665
15,17712,17736,25,1492400,3550238,1,0.29588
6,7410,7434,25,1950128,4049985,1,0.29488
26,26465,26489,25,26171235,27638508,26,0.29165
5,7252,7276,25,111313740,112647134,111,0.29159
10,13324,13348,25,75743110,78345178,75,0.28236
8,11282,11306,25,106480778,108845583,106,0.28134
19,21350,21374,25,15137581,16487404,15,0.27684
28,27501,27525,25,15224521,16519850,15,0.27515
21,23033,23057,25,18100136,19983053,18,0.2748
21,23226,23250,25,35564875,37462320,35,0.27059
9,11713,11737,25,32606924,34405240,32,0.26803
20,22050,22074,25,4145679,5347594,4,0.26758
17,19687,19711,25,9392845,10703771,9,0.26627
5,6913,6937,25,75417666,77095345,75,0.26296
26,26382,26406,25,18994785,20716721,18,0.2623
6,8030,8054,25,55384541,57306636,55,0.26183
1,1862,1886,25,156678040,157970916,156,0.25776
6,7879,7903,25,43303952,45052429,43,0.25532
5,7312,7336,25,115561004,117194638,115,0.25417
16,18894,18918,25,24014992,27334730,24,0.2531
21,23258,23282,25,38076668,40408803,38,0.25126
5,6413,6437,25,16545450,21389684,16,0.25123
20,22773,22797,25,65637410,67655585,65,0.25031
11,13774,13798,25,4009903,5706329,4,0.24982
2,1891,1915,25,189886,1406013,0,0.2497
28,27555,27579,25,19126695,21622448,19,0.24856
