BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
14,17102,17126,25,23853811,25857110,23,0.9292
9,12345,12369,25,93884361,95625955,93,0.87875
22,23835,23859,25,16696579,18391209,16,0.87428
27,27186,27210,25,34943234,36342691,34,0.62491
12,14993,15017,25,5924378,9273807,5,0.58028
10,12561,12585,25,6373370,8675119,6,0.56137
1,175,199,25,16963232,19829143,16,0.48137
1,951,975,25,81859735,83368535,81,0.48103
5,6925,6949,25,76457030,78776781,76,0.46973
15,17855,17879,25,16042857,18173159,16,0.4689
17,20264,20288,25,61248541,62504788,61,0.4523
3,3551,3575,25,15145012,18607477,15,0.4507
3,4438,4462,25,95330250,97132442,95,0.44895
1,1204,1228,25,103623793,106365182,103,0.42001
27,27295,27319,25,42518482,43901931,42,0.41908
2,1891,1915,25,189886,1406013,0,0.41227
15,18050,18074,25,30685947,32203235,30,0.39207
5,6283,6307,25,5375156,6976839,5,0.39181
2,2278,2302,25,29591727,31080979,29,0.38839
28,27347,27371,25,717380,4041876,0,0.38562
9,11861,11885,25,49423844,51153579,49,0.38028
25,26052,26076,25,34144055,35429971,34,0.37441
1,835,859,25,71229187,73404401,71,0.37333
23,24862,24886,25,47464804,49135538,47,0.37251
7,9029,9053,25,24014128,26155472,24,0.36479
7,8914,8938,25,13468083,15893312,13,0.34922
11,14573,14597,25,73014799,75760570,73,0.34063
27,26945,26969,25,15816386,17297967,15,0.33807
13,16145,16169,25,28913623,30878341,28,0.33599
16,18837,18861,25,17993755,20663521,17,0.33191
23,24805,24829,25,43088897,45048666,43,0.32656
4,4847,4871,25,6604523,7823707,6,0.32019
10,13107,13131,25,53661155,55773163,53,0.31608
18,20927,20951,25,39268365,40960722,39,0.30613
20,22386,22410,25,34416396,36570529,34,0.29395
23,24708,24732,25,34231434,37063747,34,0.2938
3,4533,4557,25,101785952,103268281,101,0.29238
1,1257,1281,25,109079423,110781251,109,0.28969
20,22113,22137,25,7626481,9172033,7,0.2865
13,16616,16640,25,67994235,70656675,67,0.28058
14,16887,16911,25,5883219,7612098,5,0.27802
2,2208,2232,25,24773731,26942975,24,0.27503
10,12691,12715,25,16162053,18041832,16,0.27171
1,1078,1102,25,93279488,95608009,93,0.2707
14,17622,17646,25,76217573,77941252,76,0.2706
6,8630,8654,25,109682953,110983795,109,0.26967
7,9381,9405,25,51127488,55345542,51,0.26708
28,27826,27850,25,42135043,43642378,42,0.26626
28,27668,27692,25,28385256,31197813,28,0.2648
5,7051,7075,25,90003842,93920010,90,0.26445
6,8068,8092,25,59674745,61905913,59,0.2629
11,13774,13798,25,4009903,5706329,4,0.26074
3,4137,4161,25,71077825,74204900,71,0.25992
14,17267,17291,25,41343032,44254668,41,0.25977
25,26107,26131,25,37526830,39468067,37,0.25931
16,19036,19060,25,36605953,37982355,36,0.25756
5,7139,7163,25,101788321,104923011,101,0.25701
9,12477,12501,25,103700559,105587941,103,0.25646
9,11978,12002,25,58258097,60033566,58,0.25525
3,3597,3621,25,21371931,23206319,21,0.25284
8,10918,10942,25,77432453,79414861,77,0.25012
2,2065,2089,25,14713525,16087638,14,0.24713
11,13952,13976,25,16230481,17914834,16,0.23934
7,9843,9867,25,93007435,96695877,93,0.23716
15,18119,18143,25,35502071,37534610,35,0.23691
17,20012,20036,25,39919293,41584901,39,0.23627
20,22204,22228,25,15607144,17412441,15,0.23614
9,12055,12079,25,64716608,67122449,64,0.23471
26,26180,26204,25,1272307,3955269,1,0.23457
13,16351,16375,25,46433697,47778394,46,0.23433
14,17346,17370,25,48890778,50874869,48,0.23336
7,8877,8901,25,6206051,12234576,6,0.23269
19,21585,21609,25,34319757,36058250,34,0.23144
3,4480,4504,25,98306933,99853456,98,0.23121
16,19169,19193,25,50183192,51811400,50,0.23044
20,22416,22440,25,37173538,38920878,37,0.22729
6,8007,8031,25,52937992,55496362,52,0.22568
1,987,1011,25,84705191,87454919,84,0.22514
12,15634,15658,25,68703184,70224733,68,0.22486
12,14953,14977,25,2387957,4147501,2,0.22439
5,6895,6919,25,74112235,75757551,74,0.22041
8,10415,10439,25,34146856,36159723,34,0.22017
12,15247,15271,25,31555734,34554241,31,0.21885
27,27137,27161,25,31080330,32646677,31,0.21872
20,22576,22600,25,50885247,53138554,50,0.21604
23,24473,24497,25,12997137,14424516,12,0.21289
22,23896,23920,25,21431682,24078956,21,0.21239
22,23793,23817,25,13370087,15037352,13,0.21197
11,14145,14169,25,30551963,32333903,30,0.21194
17,20238,20262,25,59043406,61054556,59,0.21118
27,27236,27260,25,37923186,39688231,37,0.2103
3,3924,3948,25,53363656,57173183,53,0.20959
18,21024,21048,25,46915673,48747276,46,0.20939
3,4398,4422,25,91557958,93703308,91,0.20917
3,3762,3786,25,37005589,39978795,37,0.2088
12,15552,15576,25,61314786,63630728,61,0.20699
22,24225,24249,25,54103673,55770123,54,0.20516
23,24504,24528,25,14862935,16872390,14,0.20387
11,13711,13735,25,740136,1920092,0,0.20319
25,25960,25984,25,27477941,29532547,27,0.20299
11,14851,14875,25,100924099,102548124,100,0.20263
20,22056,22080,25,4425557,5701965,4,0.20207
1,23,47,25,1896112,3459530,1,0.20164
27,26978,27002,25,17918325,19464406,17,0.20015
6,7455,7479,25,6897003,8654534,6,0.19922
3,4362,4386,25,89398993,90495998,89,0.19875
11,14217,14241,25,37068851,39211761,37,0.19832
28,27430,27454,25,8405753,10333239,8,0.19786
4,6168,6192,25,118376145,119726978,118,0.19618
2,2253,2277,25,28246133,29509798,28,0.19575
3,4012,4036,25,62689947,64442549,62,0.19498
5,7313,7337,25,115603974,117247824,115,0.19487
6,8539,8563,25,103307689,104939658,103,0.19373
18,20661,20685,25,16515915,18267940,16,0.19214
11,13828,13852,25,7540560,8978766,7,0.19172
1,1232,1256,25,106709414,109032560,106,0.19094
3,3661,3685,25,27501557,30194236,27,0.18972
7,9525,9549,25,65470615,67074400,65,0.18736
20,22255,22279,25,19688068,22093001,19,0.18734
7,9188,9212,25,36599560,38674403,36,0.18681
16,18993,19017,25,33231242,34994367,33,0.18675
18,20804,20828,25,27121621,29795214,27,0.18666
4,4933,4957,25,12227322,14594779,12,0.18665
5,6433,6457,25,20903150,23516860,20,0.18615
1,442,466,25,40046179,41516238,40,0.18608
8,10173,10197,25,10488006,12941925,10,0.18602
6,7696,7720,25,24634158,27219218,24,0.18567
23,24900,24924,25,49838717,51241585,49,0.18504
22,24267,24291,25,56790940,58489232,56,0.18488
9,12243,12267,25,86310626,87759769,86,0.18388
16,18865,18889,25,20962779,23108285,20,0.18385
5,6350,6374,25,9950705,11800467,9,0.18256
12,15149,15173,25,20434115,23751037,20,0.18246
15,18292,18316,25,52026483,54127887,52,0.1821
13,16560,16584,25,63733206,65470288,63,0.18155
27,27076,27100,25,25501920,27345322,25,0.18042
2,2334,2358,25,33336950,35122342,33,0.179
17,20083,20107,25,45105544,46757291,45,0.17895
3,4575,4599,25,105173273,106574782,105,0.17814
3,4178,4202,25,75856447,77734314,75,0.17767
18,21148,21172,25,57238311,62100326,57,0.17754
20,22087,22111,25,6206683,7543450,6,0.17754
10,12848,12872,25,31622218,33774666,31,0.17559
17,20037,20061,25,41686505,43486257,41,0.17499
6,8281,8305,25,81042351,83416784,81,0.17496
11,14172,14196,25,32512853,34813659,32,0.17465
10,12527,12551,25,3308836,5502939,3,0.17451
2,2890,2914,25,91061862,93648118,91,0.1735
4,5393,5417,25,52037442,54203153,52,0.17323
5,6248,6272,25,3193766,4698476,3,0.17322
4,4814,4838,25,2239242,5262797,2,0.17293
6,7653,7677,25,20946932,23017006,20,0.17164
17,20207,20231,25,56767881,58406042,56,0.17147
11,13991,14015,25,19125116,20960589,19,0.17079
21,22911,22935,25,8031396,9831005,8,0.17015
19,21291,21315,25,8745752,11199299,8,0.16997
17,20300,20324,25,63480469,65071599,63,0.1699
21,22870,22894,25,2749974,5892594,2,0.1697
4,6107,6131,25,114302482,115775029,114,0.16849
3,3882,3906,25,48313245,50804085,48,0.16823
29,28352,28376,25,43108445,44756502,43,0.1677
13,16488,16512,25,58632858,60002265,58,0.16757
6,7759,7783,25,31677506,34967750,31,0.16714
6,8256,8280,25,78259759,81019581,78,0.16638
7,9346,9370,25,48089488,50162984,48,0.16571
5,6311,6335,25,7227616,8807063,7,0.16369
8,11143,11167,25,95603538,97684074,95,0.16341
6,8408,8432,25,94036712,95572055,94,0.16315
2,2702,2726,25,67130856,68769557,67,0.16141
22,24003,24027,25,33290034,36621591,33,0.16109
1,139,163,25,13304658,16145053,13,0.16063
11,14805,14829,25,97092757,99313703,97,0.16045
9,11664,11688,25,28257531,30966432,28,0.16032
5,7083,7107,25,94774194,97530532,94,0.15966
22,24156,24180,25,47682240,49402072,47,0.1594
29,28390,28414,25,45875893,47713433,45,0.1588
20,22719,22743,25,62012025,63499477,62,0.15871
10,13432,13456,25,85108423,86774733,85,0.15845
1,717,741,25,61777879,63491880,61,0.15833
3,3726,3750,25,33403175,35255950,33,0.15713
16,19240,19264,25,56746817,58604549,56,0.15672
2,2531,2555,25,52692341,53951533,52,0.15664
17,20146,20170,25,50047172,53620065,50,0.1565
1,765,789,25,65226899,67286095,65,0.15643
